,text_data,sentiment,label
2890,"Ketika mo bayar premium kok gagal terus seperti gak ada koneksi padahal koneksi wifi ada, pake koneksi paket data juga gagal.. sementara pulsa ada... tolong perbaiki lagi servernya",0,Negative
2891,"Lama"" apk semua sekalian di kasih premium . Udah pakek paket data masih aja di tarik buat paket bulanan ,tolong di perbaiki sangat mengganggu",0,Negative
2892,"Bagus sih bagus,tapi kenapa ga bisa langsung beli premium di app? Itu bikin ribet banget. Ada beberapa misi yang kita selain dapat diskon,tapi harus langsung beli premium di app sedangkan untuk beli di app langsung ga bisa. Tolonglah kesel banget😔😔😔",0,Negative
2893,"Menggunakan spotify , setiap mendengar musik sangat asik",1,Positive
2894,Lagu yg di sukai gabisa diurut? Di playlist jg gabisa diurut kah?,0,Negative
2895,Bagus mendengar musik iklan sedikit good joob sportify,0,Negative
2896,"Good, memuaskan, iklannya mungkin bisa dikurangi udah itu ajah😊",0,Negative
2897,"nyesel update , skip lagu pke ad limit segala.",0,Negative
2898,Gak usah paksa harua premium dong spotify.. Sekarang apa apa malah di suruh premium terus Kecewa,0,Negative
2899,"tolong bug nya diperbaiki, tidak ada lirik dan notif saya jd bingung kl mati harus buka apk dulu,mohon segera",0,Negative
2900,Gua yang baru instal langsung uninstal pindah ke trebel alasannya sangat sederhana skip lagu harus pake premium 🗿🗿🗿,0,Negative
2901,"Spotify nya ada bug gan, setiap dengar lagu slalu crash atau keluar sendiri dan crash nya pun semakin lama semakin sering belum satu menit udah crash lagi.",0,Negative
2902,"Spotify sebenernya bagus, TAPPPPIIIII, kok lagunya kurang lengkap ya, sama yutub music aja kalah, gimana sih, katanya aplikasi mucis nomer 1 di dunia, tapi kalah cuma sama yutub music",0,Negative
2903,Lagu² yg disediakan dispotify itu bnyk pilihan ny tapi kadang klo saya pencet sembunyikan lagu ini itu gak ngaruh cuma jdi warna merah doang 🙄,0,Negative
2904,"Sangat memuaskan,,,suara nya jernih dan banyak pilihan lagu favorit",1,Positive
2905,aplikasi musik paling top sukaaaa banget,1,Positive
2906,Mantaap deh..suka banget bisa hiburan...apalagi ada liriknya bisa karaoke..thanks...PANTAS BINTANG 5,1,Positive
2907,"bagus banget aplikasi ini, tidak mengecewakan!! saya tarik kata² saya yang sebelumnya. bagi yang merasa sekarang playlistnya ngacak² sendiri, matiin aja opsi Automix nya. makasih. dan yang merasa kok harus premium, bayar lah ini lah itu lah, namanya juga jaman sekarang, yang berkualitas, punya harga dong!! hehe yang ga bisa skip, yang beli lah, jgn mau gratisan aja. yang merasa audio nya bagus, bukan karna hpnya, tpi emang spotify kualitas audionya bagus!! makasih spotify. kerennn bangettt 😁",1,Positive
2908,"Alhamdulillah aplikasi ini dh ada dalam hp samsung yang q miliki, tinggal pilih cari musik/ceramah ustadz-ustadz yg diinginkan baik dlm keadaan offline pun tetap bisa didengar. Baarakallaahu fiikum kpda pihak penyelenggara aplikasi ini. Semoga tetap dipertahankan mutu & kualitas maupun kuantitas nya, untuk kenyamanan pendengar yang men-download aplikasi ini. Aamiin",1,Positive
2909,"sangat sangat bagus, aku menyukai spotity, udah sih itu aja, ga bisa berkata² saking suka nya sm spotify, i love u tritozenn♡♡♡",1,Positive
2910,"Aplikasinya sudah bagus, cuma kurang yang di playlist (favorit) ga bisa urut lagunya. soalnya kalo mutar lagu suka ke mana mana. Sudah itu aja selebihnya bagus kok",0,Negative
2911,"Ini lama2 terlalu banyak iklan..sekali iklan 30menit lagi..tolong dikurangi komersil iklan nya dong kalau ingin orang2 suka dengan aplikasi ini..kan kita putar lagu juga pakai paket internet atau kuota berkurang..komersil banget sih Spotify ini..jika anda tidak bisa berbenah,akan banyak orang2 pindah aplikasi musik lain yang tanpa iklan..",0,Negative
2912,Spotify sangat bagus tapi kurangin iklannya jadi banyk iklannya,0,Negative
2913,"App yang keren, membantu memudahkan kami mencari dan menikmati lagi populer, but I need improve from this app, yaitu bisa download lagu 😁",1,Positive
2914,Sangat bagus untuk mendengarkan musik dengan offlen,0,Negative
2915,"Kualitas suara yang oke dan jernih, banyak pilihan musik menarik yang enak, The Best!",1,Positive
2916,"kok Sekarang premium🙂, apa apa harus premium, skip lagu aja gk bisa",0,Negative
2917,Bagus sih karena sudah setahun saya menggunakannya tapi beberapa hari ini saat aku memutar lagu di playlist ku tiba-tiba lirik lagunya tidak bisa dimuat,0,Negative
2918,"BAGUS BANGETTTT APALAGI ADA TEKSNYA GITUU, tapi kalo mau download lagu harus premium",0,Negative
2919,"BAGUS BANGETTTT APALAGI ADA TEKSNYA GITUU, tapi kalo mau download lagu harus premium",0,Negative
2920,"iklannya ga waras banyak bet awalnya mendingan tp sekarang banyak bgt,bukanya rileks ndengerin musik yg ada stress kebanyakan iklan",0,Negative
2921,"Gua delete aplikasinya, kebanyakan iklan ni Spotify",0,Negative
2922,"Tidak bisa pakai background MV saat upload di story IG, jadi background nya polos aja, padahal pakai premium. Tolong di perbaiki, terimakasih",0,Negative
2923,Apknya bagus untuk dengerin musik podcas nya juga seru seru👍,1,Positive
2924,"Ini Bug atau bukan saya nggak tau, yg jelas ini menganggu. Kadang saat saya Masuk ke Spotify malah mode offline, padahal saat saya tes ke apk lainnya aman Aman saja GK ada kendala sedikit pun. Mohon dong di perbaiki menganggu banget ini. Entah kenapa sehabis saya Beli premium jadi seperti ini.",0,Negative
2925,"Mudah di unduh dan lagu""ny indahnya & merdu",1,Positive
2926,Hadehhh apa apa harus premium dlu mau ganti lagu aja harus premium? Makin menjadi jadI GAJELAS,0,Negative
2927,Sangat banyak lagu nyaa akuu suka lagu-lagu yang bagus彡ッ彡ッ彡ッッッ㋡㋡,1,Positive
2928,Mau beli premium aja dipersulit heran dah padahal jaringan setabil. Coba dong pihak spotify,0,Negative
2929,"pertama"" saya mau ngomong teruntuk pelanggan spotify yg blm premium kalau ada iklan ya dimaklumin, krna spotify jga nyari untung nya lewat iklan, kalau lu g mau iklan ya bli yg premium jgn malah ngeluh gara"" iklan pelanggan jadi sepi lah apa lah, modal dikit dong jgn mau enaknya doang",0,Negative
2930,"Ini gimana sih jaringan bagus tapi kok offline mulu tulisan nya, mohon di perbaiki dong",0,Negative
2931,Ini spotify saya knapa ya susah amat sekarang2 ini buat premium ..,0,Negative
2932,"Kenapa sekarang jadi susah berlangganan, keterangan tidak bisa terhubung ? Sudah email admin tapi blm ada tanggapan nie.",0,Negative
2934,"dlu klo gak premium msh bisa skip lagu, skrg udh pake limit, tiba² yg keputer tuh lagu yg bukan dari playlist , sumpah ga enak bgt kek gini",0,Negative
2935,"Instal spotify gak banyak iklan loh...!""",0,Negative
2936,"Instal spotify gak banyak iklan loh...!""",0,Negative
2937,"Yang bener aja atuh bro, masa iya sedikit dikit Iklan. Bro kita dengerin musik tuh butuh buat ketenang bukan iklan.",0,Negative
2938,Mana buat ngilang lagu terus skip nya mana,0,Negative
2939,Untuk dengerin musik oke bagus ngk ada iklanya ngk kaya YouTube 1 lgu iklan joosss pokoknya spotity nya👍👍👍,1,Positive
2940,Terimakasih Spotify lagunya banyak pilihan semoga kedepannya bisa lebih baik lagi,1,Positive
2941,Dikit dikit premium apaan sih sumpah mau ngulang lagu harus premium mau muter all playlist premium lama lama gw pake mod aja njir udah muak,0,Negative
2942,Knp sih KL gak premium kan juga kami nonton pakek Kouta jg knp haru ada batasan nya buat dengerin music Tolong lah kami juga KL dengerin musik paken Kouta jg apa beda nya,0,Negative
2943,Saya sangat suka apk ini karena semua lagu fav saya ada disini!!ayo download spotify siapa tau ada lagu fav kalian-!!!,1,Positive
2944,Saya kasih 3 bintang karena mau beli premium pake pulsa saja tidak bisa malah tidak dapat menghubung,0,Negative
2945,"Dulu bagus bagus aj, skrg ampas, apa apa harus premium ganti lagu harus premium, skip lagu harus premium, maksain premium, mending pindah trebel",0,Negative
2946,Bagus bangeeet tapi kadang iklan dan harus tinggu gk bisa dilewatin tapj bagus puoooool,0,Negative
2947,"kurang suka, banyak iklan nya, music nya juga terbatas, tapi apk ini bagus banget, semua lagu yg ku suka ada disini, tapi iklan nya berlebihan dan brutal ;)",0,Negative
2948,"Apa apa harus premium, may skip lagi aka harus premium wkwkwk",0,Negative
2949,Saya sangat suka dengar lagu2 Favorite sama di spotify ini,1,Positive
2950,"Aplikasi musik terbaik. Terus ditingkatkan, terima kasih",1,Positive
2951,Itu bayar premium lewat spotify langsung knp eror mulu???,0,Negative
2952,Itu bayar premium lewat spotify langsung knp eror mulu???,0,Negative
2953,"Spotify ini aplikasi iklan ya??? Lagunya satu iklannya 10, mending download lagu aja di google trus dengar pake aplikasi musik biasa,, aplikasi gak berfaedah",0,Negative
2954,Bagus banget. Memang spotify menunjukan kelasnya,1,Positive
2955,Selalu membuat mood menjadi baik😊 sukses selalu Spotify😊,1,Positive
2956,"Mau beli Fitur Premium lewat aplikasi kok dipersulit, selalu tidak dapat terhubung, coba lagi gitu terus.....",0,Negative
2957,"Sukaa, bisa dengerin tugas sambil ngerjain lagu 😁😋",1,Positive
2958,"Yang gw liat d ulasan² banyak yang bintang sdikit dan yd bintangnya pool itu hanya teman atau karyawannya, Gw yakin semua setuju kalo spotify ini kaya dulu lagi,yang gak minta²premium dan gak ngacak lagu,,, Pasti dah banyak yg kluar dan ganti apk lain,mungkin bentar lagi gw jga males tuk bertahan d apk ini...",0,Negative
2959,"Katanya di suruh premium,,tapi untuk perpanjangan premium susahnya minta ampun,,katanya ""coba lagi"" terus pas saldo udah dipotong tapi aplikasi premiumnya juga belum bisa digunakan,,hadeeh",0,Negative
2960,Belum ada perubahan dalam sistem pembayaran. Masih aja ng bug parah,0,Negative
2961,"Banyak lagu yang tiba2 hilang, padahal udah masuk playlist 😐 klo kayak gini terus bisa kalah sama aplikasi musik sebelah ini.",0,Negative
2962,Musik nya enak buat di dengar dlm kondisi apa aja,1,Positive
2963,Sangat bagus dan akupun suka Kalo bisa persi karaoke juga,1,Positive
2964,data udah hidup tapi tulisan tetap masih offline gimana sih ga jelas ban6,0,Negative
2965,"Setiap mau melakukan pembayaran pasti error, tolong dong diperbaiki jadi males make spotify udah bayar tp ribet",0,Negative
2966,"Sya uninstal, awalnya premium lancar lancar saja. Setelah mau daftar lagi pembayaran via no tlp tidak berhasil terus ( saldo tidak cukup ) padahal saldo ada. Ribet juga ya.",0,Negative
2967,"Bener bener dah ini udh lama pake Spotify tapi setiap mau beli premium ga bisa dengan alasan ""tidak dapat menghubung"" tolong lah di benerin,sinyal udh bagus loh,saya salah apa coba",0,Negative
2968,"Siap2 ganti aplikasi deh, apa2 harus premium wkwk. Ganti lagu aja dilimit, kaya GK ada apk lain aja wkwk.",0,Negative
2969,"Overall bagus, tolong keluhan orang orang dibaca dan dibalas juga ya kak. Aku cuman mau kasih saran ajaa. Beberapa fitur kemaren jangan di ilangin dong kak, untuk iklan mah gapapa deh, asal kayak skip lagu tanpa batas, pengulangan lagu, dll jangan di ilangin deh kak, selebihnya bagus. Terimakasih kak🙏",1,Positive
2970,Suka kalo lagi sedih dngrn lagu di sportif 😀,1,Positive
2971,Gua kesal banget sama ni apk ini tiap trus mintak bipakek premium udah gua mau beli paket nya eh malah gak mau,0,Negative
2972,Aplikasi ini sangat bagus bisa mendengar lagu,1,Positive
2973,Sangat bagus sesuai dengan apa yg saya cari disetiap lagu,1,Positive
2974,Walau ada iklan dan fiturnya ada yang dibatasi tapi masih rekomended bagi pendengar musik gratisan,0,Negative
2975,"Paan si lemot bgt najong pas buka Spotify pdh jaringan gw bgs kenceng lg, mlh pelit bgt klo keseringan milih playlist dibatasin jd hrs premium,,,,,,",0,Negative
2976,Kenapa skip harus premium padahal cuma skip bukan apa apa dulu aja gak ada premium buat skip pemaksaan bayar,0,Negative
2977,Cinta bangettt. Spotify for everything minusnya yaaa iklannya aja sii. Tapi masih top banget deh spotify,1,Positive
2978,"Sangat mudah, simpel, dan gak ribet",1,Positive
2979,Agak eror ya udah seminggu saya download aplikasi ini tapi saat mau buka aplikasinya didalemnya kosong padahal interner ada(kuota) buka aplikasi lain bisa tapi hanya ini yang saya heran,0,Negative
2980,Banyak lagu enak didenger Tapi sayah lagih sedih dengerin lagu putus dengerin lagu 😔,0,Negative
2981,Lagu nya enak di denger dan otomatis pindah sendiri gak usah di pindahin dan bisa di tambahin ke koleksi kalo di koleksi kan bisa juga gak perlu data atau wify debbes spotify😄,1,Positive
2982,"Udah beli paket premium.. pembayaran sudah berhasil,,, dan saldo sudah terpotong. Tp masih paket gratisss... jd masih ada iklan salah memutar bberapa lagu.. 😏😏",0,Negative
2983,Aplikasi hiburan ok ada iklan tp dikit bastlah,0,Negative
2984,"Lagi butuh duit ato gmn sih ni app, kyk ""WAJIB"" banget beli premium, lagi mau nyetel playlist malah di shuffle ke lagu lain yang ga ada di playlist",0,Negative
2985,"Menurut saya sih,enak banget dengerin lagu di spotify apalagi kalo sambil main game online jadi tambah semangat main game nya. Saya sih ngga pandai soal menilai, tapi saya suka spotify karena bisa dengerin lagu yang saya suka",1,Positive
2986,Setiap masuk pembelian paket selalu muncul ' tidak dapat terhubung' padahal internet lancar,0,Negative
2987,"Sudah membayar via Telkomsel, sudah di info di email saya bahwa pembayaran berlangganan telah berhasil. Tapi hari berikutnya setiap buka aplikasi, di beritahukan pembayaran gagal. Tapi saldo saya tidak dikembalikan. Saya punya bukti2nya semua,dan ini gak hanya sekali terjadi. Pencurian pulsa ini namanya.",0,Negative
2988,"Kenapa kayak di paksa harus ke premium... bukankah ini online..?! Artinya aku sudah menggunakan kuota,dan kuota dapat beli tidak meminta pada konter.. kenapa pula denger musik yg aku nggak suka.... terus bagai mana bisa dengar musik yg aku suka... apa aku harus hapus apl ini....",0,Negative
2989,kenapa sekarang semuanya harus premium? jadi nggak enak kalo mau dengerin lagu sesuai mood,0,Negative
2990,"Aplikasi spotify sebenarnya sangat bagus,karena itu saya kasih bintang lima,cuma saran saya kalau bisa dihilangkan iklan nya atau setidaknya iklan nya dikurangi agar tidak terlalu banyak,kalaupun mau premium,tapi tidak semua orang punya uang,jadi mohon untuk dihilangkan iklannya atau dikurangi,terimakasih",0,Negative
2991,Sangat sempurna semua lagu ada di sini....trimakasih...,1,Positive
2992,Sangat sempurna semua lagu ada di sini....trimakasih...,1,Positive
2993,"Tolong dong iklan Lazada udah di dislike ""i get this ad to often and its not relevant to me"" kok masih muncul yak? Tolong dong",0,Negative
2994,"Tiap mau login pasti aja gabisa ,Ada yang salah katanya trus pas masuk mau dengerin lagu tiba"" ada tulisan dibwh ,Spofity sedang diatur ke offline,hamdeh",0,Negative
2995,"kak, menurut saya bisa tidak ya di hilangkan saja fitur memilih lagu nya jangan premium? mohon maaf sekaki ini sangat menggangu, di saat kita ingin memilih lagu yang ingin kita putar malah di putar lagu yang lain, ini jelas membuat kecewa. saya berikan bintang satu terlbih dahulu ya kak.",0,Negative
2996,Padahal sinyal bagus tapi mau premium malah tidak dapat menghubung terus,0,Negative
2997,"Gabisa beli paket premium dari aplikasi nya langsung, harus via google play. Jadinya gabisa claim hadiah bonus juga, tolong di fix, saya udah lakuin semua hal tetep gabisa beli langsung dari aplikasi",0,Negative
2998,"Aplikasi musik terbaikk! Saran: kalau bisa collab dengan InstaGram, agar musik di InstaGram lebih lengkap lagi.",1,Positive
2999,Aplikasinya bagus semua lagu ada di sini Emang Spotify yang best deh,1,Positive
3000,Tambahkan fitur share playlist lagu yang di sukai (Favorit) 🙏🏻,1,Positive
3001,Aneh akarang ga ada lagi fitur mengulang lagu yg barusan diputar .. semuanya diputar secara sufle ga bisa pilih. Hehehe harus ke premiun ..,0,Negative
3002,"Kenapa saya tidak bisa masuk lagi dengan email saya.. saat mencoba masuk selalu tidak bisa, tanpa sandi juga tidak bisa.. tolong diperbaiki!!",0,Negative
3003,Tolong spotify sinyalku dah bagus tpi pas mau buka buat beli premium atau batalkan langganan suruh coba lgi itu gimana ya,0,Negative
3004,Bagus banget kedepannya mohon untuk diperbaiki lagi saya suka terimakasih Spotify,0,Negative
3005,Aku suka sma aplikasinya cuman kalo mau donload lagu harus premium padahal aku mau donload lagu tapi ini udah bagus kok,0,Negative
3006,"Apasih dikit-dikit pakai premium, lagi enak dengerin lagu berkali-kali malah dapat beginian terus🙄👎",0,Negative
3007,"Sejauh ini baik tapi masih ada kekurangan, coba spotify dibuat simple seperti resso , insyaallah akan lebih baik lagi , mudah mudahan fast respon bukan low respon",0,Negative
3008,Over all bagus banget tapi please banget tambahin opsi romaji di liriknya mau ikut nyanyi tapi ga bisa baca tulisannya 😕,0,Negative
3009,Lagu ini seru banget bisa kita cara lagu kesukaan kita,1,Positive
3010,"kyk apaan bet dah, gw mau dengerin lagu bad eh malah lagu lain kan bngke, diperbaiki dong kyk apan bngt",0,Negative
3011,Senang rasanya bisa mendengar musik dan melihat lirik nya jadi semakin kece,1,Positive
3012,"Maaf saya kasih bintang 1 dlu,karna fitur nya udh jelek bgttt,mau dngar lagu yg tadi malah bertukar GK bs ulang lagiiiiii",0,Negative
